# PadDis v8.9,,,,,,,,,,,,,,,,
seq,timestamp_ms,accel_x,accel_y,accel_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,stroke_count,cpm,hz,gps_utc_sec,gps_uk_offset
96484,984883,-7.35938,-4.80469,7.53516,0.69628906,0.05950928,0.37756348,-0.60754395,-27.97098,36.73262,-91.66623,388,33,0.544,51804,1
96485,984894,-6.94141,-3.04297,5.84375,0.7076416,0.05584717,0.37207031,-0.5980835,-27.04675,36.39709,-89.44939,388,33,0.544,51804,1
96486,984907,-6.32031,-3.30859,5.30859,0.71826172,0.05267334,0.36590576,-0.5894165,-26.08048,35.99686,-87.3521,388,33,0.544,51804,1
96487,984917,-5.98047,-2.92578,5.73047,0.72906494,0.04980469,0.35870361,-0.58081055,-25.00305,35.51218,-85.20761,388,33,0.544,51804,1
96488,984924,-6.01953,-3.27344,5.26953,0.73980713,0.04718018,0.35058594,-0.57232666,-23.85231,34.94094,-83.05846,388,33,0.544,51804,1
96489,984935,-6.09375,-3.5,5.11719,0.75012207,0.04473877,0.34210205,-0.56414795,-22.71018,34.31385,-80.98726,388,33,0.544,51804,1
96490,984942,-6.66406,-3.34766,5.57812,0.76086426,0.04272461,0.33215332,-0.55578613,-21.41401,33.57023,-78.82216,388,33,0.544,51804,1
96491,984952,-7.36328,-2.16016,6.07422,0.77062988,0.04168701,0.32189941,-0.54840088,-20.09887,32.81094,-76.84688,388,33,0.544,51804,1
96492,984963,-7.36328,-2.16016,6.07422,0.77978516,0.0411377,0.31134033,-0.54162598,-18.78772,32.0118,-75.00054,388,33,0.544,51804,1
96493,984976,-9.69922,-2.69531,5.61719,0.78887939,0.04119873,0.29968262,-0.53497314,-17.37472,31.12385,-73.15893,388,33,0.544,51804,1
96494,984983,-10.26562,-2.35156,6.30469,0.79772949,0.04205322,0.2869873,-0.52868652,-15.86353,30.1547,-71.36707,388,33,0.544,51804,1
96495,984992,-10.84375,-2.42969,6.80469,0.80633545,0.04388428,0.27313232,-0.52276611,-14.23118,29.10166,-69.62428,388,33,0.544,51804,1
96496,985002,-11.11328,-2.23828,6.91797,0.81414795,0.04663086,0.25897217,-0.51763916,-12.57473,28.03079,-68.04748,388,33,0.544,51804,1
96497,985014,-11.72656,-1.28125,6.15234,0.82110596,0.050354,0.24468994,-0.51324463,-10.89606,26.96851,-66.63631,388,33,0.544,51804,1
96498,985022,-11.83984,-1.24219,6.72656,0.82824707,0.05578613,0.2277832,-0.50891113,-8.9041,25.72868,-65.17413,388,33,0.544,51804,1
96499,985032,-11.87891,-0.82031,7.83594,0.83392334,0.06182861,0.2121582,-0.50567627,-7.04111,24.60689,-64.00125,388,33,0.544,51804,1
96500,985043,-11.87891,-0.82031,7.83594,0.83892822,0.06915283,0.19604492,-0.50299072,-5.07846,23.48415,-62.94698,388,33,0.544,51804,1
96501,985056,-11.375,-0.4375,9.75391,0.84338379,0.07830811,0.17834473,-0.50079346,-2.88297,22.28707,-61.9709,388,33,0.544,51804,1
96502,985063,-10.96094,-0.09375,9.98438,0.84686279,0.08862305,0.16046143,-0.49920654,-0.62059,21.11648,-61.15246,388,33,0.544,51804,1
96503,985072,-10.57422,-0.20703,10.85938,0.84960938,0.10089111,0.14105225,-0.49810791,1.88409,19.88786,-60.43403,388,33,0.544,51804,1
96504,985082,-10.34766,0.90234,11.20312,0.85125732,0.11340332,0.12261963,-0.49743652,4.3052,18.75915,-59.88873,388,33,0.544,51804,1
96505,985093,-10.88281,6.19141,12.28125,0.85217285,0.12463379,0.10571289,-0.49707031,6.46879,17.70276,-59.5014,388,33,0.544,51804,1
96506,985101,-11.11328,8.02734,11.32031,0.85272217,0.13354492,0.09014893,-0.49688721,8.29155,16.64611,-59.24422,388,33,0.544,51804,1
96507,985112,-11.11328,9.71484,11.74609,0.85375977,0.13592529,0.07696533,-0.49664307,9.29343,15.45273,-59.11064,388,33,0.544,51804,1
96508,985122,-11.11328,9.71484,11.74609,0.8550415,0.13165283,0.07080078,-0.496521,9.20625,14.58515,-59.10667,388,33,0.544,51804,1
96509,985135,-10.15625,7.49219,15.08203,0.85668945,0.12261963,0.06616211,-0.49664307,8.54256,13.6011,-59.18317,388,33,0.544,51804,1
96510,985143,-9.57812,5.19531,15.00391,0.85845947,0.11016846,0.06140137,-0.49719238,7.53616,12.41307,-59.33538,388,33,0.544,51804,1
96511,985152,-9.23438,2.97266,14.35547,0.85961914,0.097229,0.05566406,-0.49853516,6.53362,11.10674,-59.58714,388,33,0.544,51804,1
96512,985162,-8.85156,1.44141,13.12891,0.86010742,0.08428955,0.04980469,-0.50067139,5.5392,9.79191,-59.93281,388,33,0.544,51804,1
96513,985173,-6.82031,2.51172,12.125,0.85992432,0.0725708,0.04467773,-0.50323486,4.63214,8.62012,-60.32375,388,33,0.544,51804,1
96514,985181,-5.75,4.16016,11.78516,0.85919189,0.0602417,0.03912354,-0.5065918,3.69302,7.36931,-60.81051,388,33,0.544,51804,1
96515,985192,-4.82812,5.96094,11.58594,0.85784912,0.04650879,0.03387451,-0.51068115,2.60503,6.06287,-61.39305,388,33,0.544,51804,1
96516,985202,-4.82812,5.96094,11.58594,0.85601807,0.03216553,0.02990723,-0.51507568,1.39508,4.83794,-62.01265,388,33,0.544,51804,1
96517,985215,-3.56641,5.96094,10.44141,0.85357666,0.01470947,0.0269165,-0.52001953,-0.1655,3.51167,-62.70664,388,33,0.544,51804,1
96518,985222,-3.14453,6.22656,8.86719,0.8505249,-0.00518799,0.02532959,-0.52532959,-2.03224,2.15683,-63.44165,388,33,0.544,51804,1
96519,985232,-2.57031,5.92188,7.83594,0.84661865,-0.02801514,0.02532959,-0.53082275,-4.2631,0.75331,-64.20277,388,33,0.544,51804,1
96520,985242,-1.72656,6.03516,8.14453,0.84173584,-0.05267334,0.02697754,-0.53662109,-6.75573,-0.63688,-64.99883,388,33,0.544,51804,1
96521,985252,-0.30859,4.62109,8.06641,0.83599854,-0.07830811,0.02978516,-0.5423584,-9.40021,-2.01374,-65.78182,388,33,0.544,51804,1
96522,985267,0.37891,2.32031,6.80859,0.82910156,-0.10455322,0.03314209,-0.54827881,-12.12687,-3.42198,-66.58914,388,33,0.544,51804,1
96523,985272,0.37891,2.32031,6.80859,0.82202148,-0.13024902,0.03564453,-0.55322266,-14.74416,-4.90543,-67.24627,388,33,0.544,51804,1
96524,985282,0.83984,-0.32031,7.79688,0.81347656,-0.15209961,0.0368042,-0.56018066,-16.88563,-6.34552,-68.16177,388,33,0.544,51804,1
96525,985292,0.49609,-1.35547,8.0625,0.80560303,-0.16925049,0.0355835,-0.56665039,-18.41476,-7.72851,-68.98946,388,33,0.544,51804,1
96526,985301,0.49609,-0.58984,7.1875,0.79779053,-0.1829834,0.03131104,-0.5736084,-19.40092,-9.20508,-69.85516,388,33,0.544,51804,1
96527,985312,0.83984,0.17578,5.88281,0.79095459,-0.19226074,0.02429199,-0.5803833,-19.76446,-10.64601,-70.68082,388,33,0.544,51804,1
96528,985322,1.49219,1.55469,5.19922,0.784729,-0.19818115,0.01568604,-0.58709717,-19.68366,-12.01007,-71.51324,388,33,0.544,51804,1
96529,985332,2.67969,2.89453,4.88672,0.77874756,-0.20202637,0.00561523,-0.59393311,-19.28448,-13.36908,-72.38248,388,33,0.544,51804,1
96530,985347,3.17578,3.20312,4.08203,0.77307129,-0.2043457,-0.00476074,-0.60046387,-18.70227,-14.64156,-73.25085,388,33,0.544,51804,1
96531,985352,3.17578,3.20312,4.08203,0.76715088,-0.20617676,-0.01629639,-0.60723877,-17.96665,-15.98533,-74.18363,388,33,0.544,51804,1
96532,985364,2.41016,6.03516,-0.93359,0.76086426,-0.20739746,-0.02734375,-0.61425781,-17.1745,-17.24176,-75.20596,388,33,0.544,51804,1
96533,985372,2.67969,4.07812,1.01953,0.75457764,-0.20892334,-0.0378418,-0.62091064,-16.43045,-18.45472,-76.21194,388,33,0.544,51804,1
96534,985381,3.67188,1.97656,2.01562,0.74780273,-0.21044922,-0.04821777,-0.62786865,-15.65936,-19.65585,-77.30565,388,33,0.544,51804,1
96535,985392,4.4375,0.63672,3.66016,0.74102783,-0.21105957,-0.05865479,-0.63476562,-14.76884,-20.78508,-78.44363,388,33,0.544,51804,1
96536,985403,2.02734,1.86328,6.00391,0.73364258,-0.21136475,-0.06939697,-0.64208984,-13.78216,-21.91649,-79.70433,388,33,0.544,51804,1
96537,985412,-0.34766,5.92578,4.69531,0.72491455,-0.21392822,-0.07843018,-0.65008545,-13.07789,-23.06918,-81.08983,388,33,0.544,51804,1
96538,985421,1.18359,7.53516,6.30469,0.71435547,-0.22167969,-0.08239746,-0.65863037,-13.19142,-24.18726,-82.51321,388,33,0.544,51804,1
96539,985432,5.66797,6.15234,7.15234,0.70098877,-0.23352051,-0.0826416,-0.66876221,-13.88485,-25.35373,-84.16668,388,33,0.544,51804,1
96540,985442,5.66797,6.15234,7.15234,0.68591309,-0.24676514,-0.08093262,-0.67974854,-14.7953,-26.52011,-85.97776,388,33,0.544,51804,1
96541,985455,10.49609,-5.72266,7.91406,0.67059326,-0.25964355,-0.07824707,-0.69049072,-15.72635,-27.61333,-87.78741,388,33,0.544,51804,1
96542,985462,10.875,-4.99609,9.29297,0.65484619,-0.27020264,-0.07727051,-0.70153809,-16.25286,-28.70728,-89.75786,388,33,0.544,51804,1
96543,985472,11.06641,-3.04297,8.91016,0.64105225,-0.27722168,-0.078125,-0.71136475,-16.32457,-29.64364,-91.60512,388,33,0.544,51804,1
96544,985483,11.18359,-1.35547,6.6875,0.62731934,-0.28222656,-0.08056641,-0.72131348,-16.034,-30.54713,-93.56858,388,33,0.544,51804,1
96545,985491,10.64453,-1.01172,5.80859,0.61419678,-0.28552246,-0.08422852,-0.73083496,-15.46467,-31.38717,-95.54282,388,33,0.544,51804,1
96546,985501,9.91406,-0.55078,4.8125,0.60186768,-0.28735352,-0.08862305,-0.73980713,-14.69176,-32.13113,-97.48769,388,33,0.544,51804,1
96547,985511,9,-0.35938,3.92969,0.5894165,-0.28826904,-0.09417725,-0.74871826,-13.6915,-32.86803,-99.52185,388,33,0.544,51805,1
96548,985526,7.31641,0.59766,2.78125,0.57769775,-0.28839111,-0.10015869,-0.75701904,-12.57975,-33.52842,-101.50054,388,33,0.544,51805,1
96549,985534,6.69922,0.75,2.97266,0.56567383,-0.2878418,-0.1071167,-0.76531982,-11.27036,-34.17708,-103.58637,388,33,0.544,51805,1
96550,985541,6.39453,0.71094,3.24219,0.5526123,-0.2868042,-0.11529541,-0.77398682,-9.71675,-34.84797,-105.89161,388,33,0.544,51805,1
96551,985551,6.04688,0.67578,3.81641,0.54077148,-0.2855835,-0.1229248,-0.78155518,-8.23436,-35.40745,-108.00736,388,33,0.544,51805,1
96552,985563,5.82031,1.32422,3.27734,0.52893066,-0.28411865,-0.13092041,-0.78887939,-6.66637,-35.92945,-110.15391,388,33,0.544,51805,1
96553,985571,5.92969,1.51562,3.50781,0.51727295,-0.2822876,-0.13928223,-0.7958374,-5.01385,-36.39833,-112.30509,388,33,0.544,51805,1
96554,985581,6.125,1.78516,3.73828,0.50488281,-0.28009033,-0.14849854,-0.80285645,-3.17923,-36.84847,-114.61254,388,33,0.544,51805,1
96555,985591,6.20703,2.70312,4.08203,0.49304199,-0.27783203,-0.15753174,-0.80926514,-1.36706,-37.22989,-116.83607,388,33,0.544,51805,1
96556,985606,6.27344,4.69531,4.00781,0.48168945,-0.27581787,-0.16595459,-0.81506348,0.34764,-37.55436,-118.95337,388,33,0.544,51805,1
96557,985611,6.27344,4.69531,4.00781,0.46948242,-0.27404785,-0.17456055,-0.82098389,2.12724,-37.87078,-121.2034,388,33,0.544,51805,1
96558,985620,6.69531,5.5,3.85156,0.45739746,-0.27270508,-0.18225098,-0.82659912,3.77784,-38.13522,-123.39046,388,33,0.544,51805,1
96559,985631,6.58594,6.38281,4.3125,0.44390869,-0.27209473,-0.18914795,-0.83258057,5.37226,-38.38733,-125.74078,388,33,0.544,51805,1
96560,985642,6.50781,7.11328,4.62109,0.43109131,-0.2723999,-0.19378662,-0.83807373,6.60859,-38.58577,-127.87454,388,33,0.544,51805,1
96561,985650,6.54688,8.17969,4.35156,0.41687012,-0.27349854,-0.19720459,-0.84411621,7.73189,-38.76621,-130.1586,388,33,0.544,51805,1
96562,985661,7.16016,7.64062,4.69531,0.40209961,-0.27514648,-0.19915771,-0.85028076,8.67737,-38.90615,-132.45082,388,33,0.544,51805,1
96563,985671,7.61719,6.53516,6.11328,0.38745117,-0.27703857,-0.20007324,-0.85620117,9.47625,-39.00972,-134.66759,388,33,0.544,51805,1
96564,985686,7.65625,6.64844,6.80469,0.37347412,-0.27868652,-0.20068359,-0.86169434,10.21564,-39.06659,-136.76706,388,33,0.544,51805,1
96565,985691,7.65625,6.64844,6.80469,0.35839844,-0.28033447,-0.20129395,-0.86743164,11.01446,-39.09682,-139.02338,388,33,0.544,51805,1
96566,985700,8.19531,5.84375,6.38281,0.34442139,-0.28149414,-0.20166016,-0.87261963,11.74431,-39.06405,-141.10094,388,33,0.544,51805,1
96567,985711,8.46484,6.03516,7.1875,0.32977295,-0.28277588,-0.20135498,-0.87792969,12.41219,-38.99901,-143.23541,388,33,0.544,51805,1
96568,985722,8.80469,5.26953,8.25781,0.31640625,-0.28381348,-0.20056152,-0.88269043,12.95393,-38.89814,-145.15028,388,33,0.544,51805,1
96569,985731,9.45312,4.3125,8.64062,0.30230713,-0.28466797,-0.19958496,-0.88757324,13.50894,-38.75346,-147.1528,388,33,0.544,51805,1
96570,985741,9.83594,3.89062,7.76172,0.28857422,-0.28503418,-0.19866943,-0.89221191,14.06131,-38.55489,-149.09352,388,33,0.544,51805,1
96571,985751,9.91406,4.65625,6.91797,0.27545166,-0.28503418,-0.19769287,-0.89654541,14.57609,-38.31653,-150.9304,388,33,0.544,51805,1
96572,985766,10.41797,3.24219,7.72266,0.26293945,-0.284729,-0.1963501,-0.9006958,15.0087,-38.03598,-152.65126,388,33,0.544,51805,1
96573,985771,10.41797,3.24219,7.72266,0.24884033,-0.28405762,-0.19488525,-0.9052124,15.49653,-37.68034,-154.57468,388,33,0.544,51805,1
96574,985780,10.41406,4.04688,7.57031,0.23651123,-0.28259277,-0.19372559,-0.90924072,15.94302,-37.26478,-156.24513,388,33,0.544,51805,1
96575,985791,10.71875,3.35547,8.02734,0.22393799,-0.28070068,-0.19219971,-0.91333008,16.34216,-36.7836,-157.91373,388,33,0.544,51805,1
96576,985802,11.22266,4.08203,8.25781,0.21246338,-0.27825928,-0.19091797,-0.91705322,16.71621,-36.26212,-159.42027,388,33,0.544,51805,1
96577,985811,11.60547,2.89453,8.98828,0.20025635,-0.27496338,-0.18994141,-0.92095947,17.15533,-35.63097,-161.01509,388,33,0.544,51805,1
96578,985820,11.91016,2.32031,9.25391,0.18896484,-0.27111816,-0.18933105,-0.92462158,17.5879,-34.95454,-162.4763,388,33,0.544,51805,1
96579,985831,12.18359,3.125,9.48438,0.17822266,-0.26672363,-0.18920898,-0.92803955,18.04626,-34.23053,-163.85725,388,33,0.544,51805,1
96580,985850,12.79297,2.82031,9.44531,0.16833496,-0.26159668,-0.18994141,-0.93121338,18.56646,-33.44588,-165.12976,388,33,0.544,51805,1
96581,985854,12.79297,2.82031,9.44531,0.15856934,-0.25622559,-0.19122314,-0.93414307,19.13322,-32.63974,-166.38214,388,33,0.544,51805,1
96582,985862,12.91016,2.24609,9.33203,0.14929199,-0.24932861,-0.19384766,-0.93701172,19.83917,-31.67609,-167.57498,388,33,0.544,51805,1
96583,985871,12.48438,1.25,9.52344,0.14147949,-0.24237061,-0.19744873,-0.93927002,20.59607,-30.74286,-168.58727,388,33,0.544,51805,1
96584,985882,12.06641,1.17188,10.13672,0.13372803,-0.234375,-0.20257568,-0.94134521,21.52484,-29.69905,-169.59949,388,33,0.544,51805,1
96585,985890,12.02344,0.86719,10.55859,0.12640381,-0.2253418,-0.20953369,-0.9430542,22.64793,-28.55387,-170.5659,388,33,0.544,51805,1
96586,985900,11.94531,0.75,10.82422,0.12023926,-0.21624756,-0.21765137,-0.94415283,23.85708,-27.43061,-171.38759,388,33,0.544,51805,1
96587,985911,11.64062,0.28906,11.28516,0.11468506,-0.20654297,-0.22717285,-0.94476318,25.20168,-26.25558,-172.12614,388,33,0.544,51805,1
96588,985930,10.76172,1.74609,12.24609,0.10980225,-0.19628906,-0.2376709,-0.94494629,26.62642,-25.03426,-172.75845,388,33,0.544,51805,1
96589,985934,10.76172,1.74609,12.24609,0.10491943,-0.18664551,-0.24786377,-0.94482422,27.99407,-23.87336,-173.35995,388,33,0.544,51805,1
96590,985941,10.33984,2.16797,12.36328,0.10083008,-0.17626953,-0.25860596,-0.94439697,29.39012,-22.64915,-173.82448,388,33,0.544,51805,1
96591,985951,10.10938,-0.66797,12.89453,0.09698486,-0.16467285,-0.27081299,-0.94348145,30.94312,-21.30016,-174.22096,388,33,0.544,51805,1
96592,985962,9.80469,0.51953,13.3125,0.09429932,-0.1539917,-0.28271484,-0.94207764,32.42752,-20.08714,-174.46423,388,33,0.544,51805,1
96593,985970,9.34375,4.35156,12.85156,0.09228516,-0.14251709,-0.29498291,-0.94030762,33.93511,-18.81165,-174.57632,388,33,0.544,51805,1
96594,985980,8.65234,7.64453,11.66406,0.09039307,-0.13183594,-0.30456543,-0.93896484,35.10721,-17.61683,-174.61481,388,33,0.544,51805,1
96595,985992,8.53906,6.6875,12.62891,0.08813477,-0.12078857,-0.31134033,-0.93847656,35.93085,-16.3549,-174.60544,388,33,0.544,51805,1
96596,986005,8.76953,7.76172,12.77344,0.08526611,-0.11096191,-0.31256104,-0.93951416,36.08268,-15.17759,-174.59821,388,33,0.544,51805,1
96597,986016,8.88281,10.01953,11.82422,0.08209229,-0.10174561,-0.30969238,-0.94177246,35.73841,-14.03441,-174.58153,388,33,0.544,51805,1
96598,986021,8.88281,10.01953,11.82422,0.07818604,-0.09075928,-0.30413818,-0.94506836,35.07378,-12.65648,-174.55556,389,32,0.541,51805,1
96599,986031,9.19141,9.40625,12.42969,0.07476807,-0.0803833,-0.29638672,-0.94873047,34.14941,-11.35266,-174.48526,389,32,0.541,51805,1
96600,986042,9.87891,6.03516,11.01953,0.07171631,-0.07049561,-0.28582764,-0.95300293,32.89353,-10.09947,-174.38133,389,32,0.541,51805,1
96601,986050,9.38281,6.11328,9.86719,0.06878662,-0.05926514,-0.27001953,-0.95855713,31.02442,-8.67141,-174.20195,389,32,0.541,51805,1
96602,986060,8.26953,6.83984,9.21094,0.065979,-0.04852295,-0.24902344,-0.96502686,28.55931,-7.26813,-174.02974,389,32,0.541,51805,1
96603,986072,6.39453,8.06641,9.18359,0.06384277,-0.03814697,-0.22497559,-0.97149658,25.75865,-5.90334,-173.83127,389,32,0.541,51805,1
96604,986085,5.89453,8.18359,7.99219,0.06262207,-0.02832031,-0.19927979,-0.97753906,22.78691,-4.60728,-173.5981,389,32,0.541,51805,1
96605,986090,5.89453,8.18359,7.99219,0.06134033,-0.01837158,-0.17004395,-0.9833374,19.43389,-3.26728,-173.42068,389,32,0.541,51805,1
96606,986100,5.55078,7.21875,6.61328,0.06182861,-0.00811768,-0.13861084,-0.98840332,15.85131,-1.90176,-173.10594,389,32,0.541,51805,1
96607,986110,5.01562,5.80859,5.34766,0.06329346,0.00183105,-0.10620117,-0.99230957,12.18201,-0.56208,-172.76076,389,32,0.541,51805,1
96608,986121,3.32812,7.22266,6.91797,0.065979,0.01239014,-0.06799316,-0.99542236,7.87523,0.89928,-172.35379,389,32,0.541,51805,1
96609,986130,3.48438,4.69922,4.39062,0.06854248,0.02105713,-0.0333252,-0.99688721,3.97812,2.14413,-172.05899,389,32,0.541,51805,1
96610,986141,3.48438,4.69922,4.39062,0.07214355,0.02941895,0.00292969,-0.99694824,-0.09165,3.38712,-171.72479,389,32,0.541,51805,1
96611,986154,2.86719,1.40234,2.47266,0.07684326,0.03771973,0.04168701,-0.9954834,-4.44224,4.67486,-171.35338,389,32,0.541,51805,1
96612,986161,2.67969,3.66016,0.25391,0.08221436,0.04541016,0.07952881,-0.99237061,-8.69607,5.92404,-170.97896,389,32,0.541,51805,1
96613,986170,2.10547,-0.39844,2.32422,0.08856201,0.05291748,0.11834717,-0.98760986,-13.07176,7.20864,-170.57861,389,32,0.541,51805,1
96614,986180,2.64062,-1.08984,2.47266,0.09552002,0.05987549,0.15551758,-0.98138428,-17.27994,8.46645,-170.17036,389,32,0.541,51805,1
96615,986191,1.68359,0.40625,0.63672,0.1026001,0.06622314,0.18780518,-0.97460938,-20.94833,9.64908,-169.7688,389,32,0.541,51805,1
96616,986204,1.68359,-2.19922,2.44141,0.11022949,0.07263184,0.21704102,-0.96716309,-24.28031,10.85675,-169.33801,389,32,0.541,51805,1
96617,986214,2.02734,-3.04297,4.81641,0.1182251,0.07897949,0.24188232,-0.95983887,-27.11003,12.05237,-168.87218,389,32,0.541,51805,1
96618,986221,1.83594,-1.89453,3.97266,0.12670898,0.08557129,0.26257324,-0.95275879,-29.45589,13.27246,-168.35266,389,32,0.541,51805,1
96619,986231,0.80078,-1.69922,3.08594,0.13525391,0.09210205,0.27850342,-0.94641113,-31.24173,14.45749,-167.79576,389,32,0.541,51805,1
96620,986239,0.07422,-1.92969,4.08203,0.14428711,0.09912109,0.29083252,-0.94061279,-32.58785,15.68815,-167.17007,389,32,0.541,51805,1
96621,986250,-0.76953,-1.39453,4.73828,0.15356445,0.10620117,0.29974365,-0.93554688,-33.51206,16.90498,-166.48032,389,32,0.541,51805,1
96622,986260,-1.61328,-0.62891,4.39062,0.1630249,0.11322021,0.30603027,-0.93109131,-34.1053,18.09681,-165.73059,389,32,0.541,51805,1
96623,986271,-3.22266,0.32812,4.07812,0.17242432,0.11968994,0.31048584,-0.92712402,-34.4676,19.2081,-164.93851,389,32,0.541,51805,1
96624,986284,-3.18359,0.13672,4.19922,0.18280029,0.12597656,0.3147583,-0.92285156,-34.78195,20.33976,-164.02312,389,32,0.541,51805,1
96625,986294,-3.14453,1.55469,4.19922,0.19421387,0.13165283,0.31964111,-0.91802979,-35.14565,21.46173,-162.97905,389,32,0.541,51805,1
96626,986302,-2.91406,2.05469,4.65625,0.20623779,0.13641357,0.32543945,-0.91265869,-35.60646,22.53415,-161.85403,389,32,0.541,51805,1
96627,986311,-3.10547,1.47656,3.77344,0.21960449,0.14019775,0.3326416,-0.90637207,-36.21194,23.59224,-160.57318,389,32,0.541,51805,1
96628,986319,-3.71875,3.39453,4.19922,0.23455811,0.14263916,0.34222412,-0.89862061,-37.08875,24.63902,-159.12224,389,32,0.541,51805,1
96629,986329,-4.52344,1.70703,3.89062,0.25,0.14312744,0.35424805,-0.88964844,-38.28037,25.58256,-157.61896,389,32,0.541,51805,1
96630,986339,-5.37109,-0.78125,3.31641,0.26635742,0.1418457,0.36834717,-0.8793335,-39.73633,26.46782,-156.01106,389,32,0.541,51805,1
96631,986350,-7.97266,-4.80469,3.43359,0.2822876,0.13964844,0.38171387,-0.86895752,-41.12159,27.2718,-154.40489,389,32,0.541,51805,1
96632,986366,-9.46094,-4.72656,3.96875,0.29870605,0.13690186,0.39404297,-0.8583374,-42.36829,28.06229,-152.68762,389,32,0.541,51805,1
96633,986371,-9.46094,-4.72656,3.96875,0.31567383,0.13397217,0.40466309,-0.84771729,-43.37713,28.85771,-150.83672,389,32,0.541,51805,1
96634,986379,-10.80859,-5.26562,5.26953,0.33074951,0.13128662,0.41217041,-0.83874512,-44.01273,29.52991,-149.11775,389,32,0.541,51805,1
96635,986391,-12.41797,-5.10938,4.42969,0.34619141,0.12860107,0.4175415,-0.8302002,-44.34587,30.17534,-147.26775,389,32,0.541,51805,1
96636,986399,-11.76172,-5.26562,5.15625,0.36206055,0.12609863,0.42089844,-0.82208252,-44.38037,30.8056,-145.2841,389,32,0.541,51805,1
96637,986409,-10.12109,-4.38281,6.03516,0.37640381,0.12408447,0.42218018,-0.81530762,-44.15699,31.34124,-143.42079,389,32,0.541,51805,1
96638,986420,-10.12109,-4.38281,6.03516,0.39025879,0.12243652,0.42205811,-0.80908203,-43.74111,31.83841,-141.56197,389,32,0.541,51805,1
96639,986433,-6.78516,-0.85938,3.43359,0.40472412,0.12091064,0.42108154,-0.80267334,-43.17533,32.33978,-139.57352,389,32,0.541,51805,1
96640,986440,-5.90234,-1.43359,3.77734,0.41955566,0.1194458,0.41973877,-0.79589844,-42.53374,32.84576,-137.49728,389,32,0.541,51805,1
96641,986449,-5.21484,-1.85547,3.39453,0.43505859,0.11798096,0.41802979,-0.78869629,-41.80138,33.35636,-135.28987,389,32,0.541,51805,1
96642,986459,-5.13281,-1.89453,2.74219,0.45007324,0.11657715,0.4161377,-0.78143311,-41.04543,33.83473,-133.11067,389,32,0.541,51805,1
96643,986470,-7.24609,-1.81641,3.92969,0.4654541,0.11505127,0.41412354,-0.77368164,-40.247,34.3021,-130.84027,389,32,0.541,51806,1
