# PadDis v8.1
seq,timestamp_ms,accel_x,accel_y,accel_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,stroke_count,cpm,hz
187,23902,-0.23047,-6.78125,10.10938,0.87786865,-0.32702637,0.11596680,-0.33007812,-40.60028,-0.70368,-40.95216,0,0,0.000
188,23912,0.15234,-10.61328,10.41797,0.87835693,-0.32501221,0.11968994,-0.32946777,-40.52760,-0.22351,-41.03917,0,0,0.000
189,23922,0.61328,-10.03516,11.64062,0.87921143,-0.32238770,0.12426758,-0.32806396,-40.42374,0.40034,-41.07193,0,0,0.000
190,23933,0.88281,-10.34375,11.76172,0.88006592,-0.32012939,0.13031006,-0.32568359,-40.42548,1.19413,-41.05540,0,0,0.000
191,23942,0.84375,-10.03516,11.72266,0.88085938,-0.31829834,0.13787842,-0.32214355,-40.54473,2.16784,-40.97726,0,0,0.000
192,23951,0.65234,-10.60938,11.25781,0.88195801,-0.31604004,0.14959717,-0.31597900,-40.79720,3.67838,-40.79043,0,0,0.000
193,23962,0.34375,-9.69141,10.57422,0.88330078,-0.31353760,0.16204834,-0.30859375,-41.05107,5.32252,-40.50913,0,0,0.000
194,23973,-0.19141,-8.77344,8.46484,0.88464355,-0.31097412,0.17462158,-0.30041504,-41.30236,7.01378,-40.16012,0,0,0.000
195,23982,-0.84375,-8.39062,7.50781,0.88616943,-0.30828857,0.18725586,-0.29089355,-41.53506,8.77294,-39.67825,0,0,0.000
196,23991,-1.03516,-7.27734,8.69922,0.88757324,-0.30627441,0.19854736,-0.28106689,-41.77456,10.38617,-39.11550,0,0,0.000
197,24002,-0.76562,-6.35938,6.70703,0.88842773,-0.30621338,0.20843506,-0.27099609,-42.16513,11.79455,-38.48717,0,0,0.000
198,24014,-0.61328,-6.85547,6.43750,0.88903809,-0.30718994,0.21624756,-0.26165771,-42.57365,12.92947,-37.85572,0,0,0.000
199,24022,-0.53516,-6.70312,6.01562,0.88970947,-0.30822754,0.22326660,-0.25201416,-42.94331,14.00121,-37.16051,0,0,0.000
200,24031,-0.61328,-6.04688,5.70703,0.89050293,-0.30908203,0.22900391,-0.24298096,-43.22624,14.93083,-36.46805,0,0,0.000
201,24042,-0.76562,-5.47656,5.44141,0.89129639,-0.30981445,0.23376465,-0.23443604,-43.44821,15.75020,-35.78210,0,0,0.000
202,24053,-0.91797,-4.82812,4.75000,0.89208984,-0.31042480,0.23748779,-0.22668457,-43.60913,16.43881,-35.12950,0,0,0.000
203,24062,-0.76562,-4.83203,4.55859,0.89306641,-0.31097412,0.24060059,-0.21887207,-43.72358,17.07349,-34.43427,0,0,0.000
204,24071,-0.91797,-4.28906,4.44922,0.89398193,-0.31121826,0.24285889,-0.21203613,-43.77207,17.59242,-33.79993,0,0,0.000
205,24082,-0.88281,-3.37109,4.29297,0.89459229,-0.31225586,0.24438477,-0.20623779,-43.88771,17.96488,-33.25196,0,0,0.000
206,24093,-0.65234,-4.33203,4.06250,0.89483643,-0.31317139,0.24505615,-0.20275879,-43.98237,18.15462,-32.91728,0,0,0.000
207,24101,-0.61328,-4.25391,3.83203,0.89532471,-0.31329346,0.24578857,-0.19952393,-43.98516,18.36734,-32.59796,0,0,0.000
208,24111,-0.61328,-4.06250,3.83203,0.89599609,-0.31280518,0.24639893,-0.19647217,-43.91060,18.58067,-32.28154,0,0,0.000
209,24122,-0.69141,-3.75000,3.29297,0.89685059,-0.31256104,0.24615479,-0.19329834,-43.81872,18.70500,-31.90520,0,0,0.000
210,24132,-0.42188,-3.48438,4.29297,0.89788818,-0.31262207,0.24462891,-0.19049072,-43.70351,18.67348,-31.50039,0,0,0.000
211,24141,-0.38281,-3.64062,4.06641,0.89923096,-0.31170654,0.24237061,-0.18817139,-43.44760,18.57878,-31.09547,0,0,0.000
212,24151,-0.38281,-4.40625,4.28906,0.90130615,-0.30938721,0.23944092,-0.18603516,-42.98732,18.45144,-30.64419,0,0,0.000
213,24161,-0.38281,-4.67188,4.71484,0.90386963,-0.30578613,0.23608398,-0.18383789,-42.35515,18.32113,-30.14299,0,0,0.000
214,24172,-0.30469,-4.67188,4.75000,0.90661621,-0.30218506,0.23229980,-0.18090820,-41.69675,18.17320,-29.54034,0,0,0.000
215,24181,-0.57422,-3.79297,4.82812,0.90966797,-0.29919434,0.22766113,-0.17645264,-41.05237,17.97558,-28.73321,0,0,0.000
216,24194,-0.65234,-2.94922,4.90234,0.91271973,-0.29687500,0.22155762,-0.17236328,-40.43744,17.58394,-27.90867,0,0,0.000
217,24202,-0.42188,-2.67969,5.32422,0.91595459,-0.29553223,0.21289062,-0.16839600,-39.84534,16.88585,-26.99361,0,0,0.000
218,24211,0.03906,-2.91016,6.16406,0.91906738,-0.29565430,0.20239258,-0.16418457,-39.37170,15.95825,-25.99907,0,0,0.000
219,24221,-0.07812,-3.10156,6.24219,0.92132568,-0.29736328,0.19146729,-0.16137695,-39.11788,14.88267,-25.18357,0,0,0.000
220,24231,0.07812,-3.71484,6.85156,0.92370605,-0.29962158,0.17761230,-0.15948486,-38.85754,13.44759,-24.35433,0,0,0.000
221,24241,0.19141,-4.32812,7.20312,0.92584229,-0.30151367,0.16363525,-0.15863037,-38.59098,11.96624,-23.64775,0,0,0.000
222,24251,0.91797,-5.40234,9.12109,0.92767334,-0.30273438,0.14947510,-0.15954590,-38.28407,10.41192,-23.13987,0,0,0.000
223,24261,1.03516,-6.35938,9.46094,0.92913818,-0.30334473,0.13745117,-0.16058350,-37.99392,9.09075,-22.74665,0,0,0.000
224,24274,1.07422,-7.12500,10.10938,0.93084717,-0.30291748,0.12646484,-0.16058350,-37.61839,7.94079,-22.28440,0,0,0.000
225,24281,0.80469,-7.16406,10.34766,0.93267822,-0.30078125,0.11700439,-0.16094971,-37.10091,6.97518,-21.92515,0,0,0.000
226,24291,-0.19141,-7.96875,10.14844,0.93481445,-0.29687500,0.10864258,-0.16168213,-36.41422,6.14973,-21.64970,0,0,0.000
227,24301,-0.65234,-7.42969,10.00391,0.93731689,-0.29138184,0.10028076,-0.16290283,-35.54866,5.33911,-21.43138,0,0,0.000
228,24311,-1.30078,-7.35547,9.80859,0.93969727,-0.28582764,0.09130859,-0.16424561,-34.67169,4.45693,-21.22053,0,0,0.000
229,24323,-1.99219,-9.07812,11.14844,0.94189453,-0.28106689,0.08044434,-0.16552734,-33.85111,3.35312,-20.95527,0,0,0.000
230,24331,-1.49219,-10.22656,11.80078,0.94360352,-0.27807617,0.06823730,-0.16638184,-33.21793,2.07699,-20.61948,0,0,0.000
231,24341,-0.99609,-10.53516,12.29688,0.94488525,-0.27679443,0.05291748,-0.16680908,-32.73278,0.43877,-20.15242,0,0,0.000
232,24351,-0.69141,-10.11328,12.44531,0.94531250,-0.27764893,0.03698730,-0.16693115,-32.51028,-1.30467,-19.64863,0,0,0.000
233,24363,0.38281,-9.38672,13.10156,0.94482422,-0.28088379,0.01953125,-0.16735840,-32.56111,-3.27397,-19.13302,0,0,0.000
234,24376,1.07422,-9.07812,13.21484,0.94329834,-0.28601074,0.00201416,-0.16851807,-32.85999,-5.31289,-18.69010,0,0,0.000
235,24381,1.07422,-9.07812,13.21484,0.94036865,-0.29351807,-0.01794434,-0.17083740,-33.42852,-7.70326,-18.27698,0,0,0.000
236,24391,2.14453,-8.46484,13.21094,0.93621826,-0.30261230,-0.03820801,-0.17437744,-34.20896,-10.20025,-17.95530,0,0,0.000
237,24402,3.17969,-9.61328,13.44922,0.93072510,-0.31317139,-0.06005859,-0.17913818,-35.17387,-12.94366,-17.67068,0,0,0.000
238,24410,3.29297,-9.03906,13.14453,0.92443848,-0.32373047,-0.08142090,-0.18438721,-36.18660,-15.65929,-17.41536,0,0,0.000
239,24421,3.64062,-10.00000,13.52344,0.91650391,-0.33575439,-0.10449219,-0.19067383,-37.40579,-18.63745,-17.14571,0,0,0.000
240,24432,3.64062,-10.00000,13.52344,0.90820312,-0.34722900,-0.12573242,-0.19702148,-38.62838,-21.41955,-16.89512,0,0,0.000
241,24443,4.71094,-10.19141,13.17188,0.89898682,-0.35845947,-0.14715576,-0.20397949,-39.87492,-24.25802,-16.65281,0,0,0.000
242,24450,4.75000,-10.64844,13.14453,0.88842773,-0.37005615,-0.16717529,-0.21411133,-41.16035,-27.09686,-16.75966,0,0,0.000
243,24460,4.17578,-10.99609,12.02344,0.87829590,-0.38055420,-0.18426514,-0.22326660,-42.37743,-29.57718,-16.83904,0,0,0.000
244,24470,3.56250,-10.68750,12.21875,0.86907959,-0.38970947,-0.19885254,-0.23071289,-43.50020,-31.70117,-16.80927,0,0,0.000
245,24482,1.14844,-8.16016,11.57031,0.86114502,-0.39721680,-0.21112061,-0.23675537,-44.46000,-33.48441,-16.72701,0,0,0.000
246,24490,0.61328,-4.82812,10.80078,0.85321045,-0.40454102,-0.22271729,-0.24243164,-45.43846,-35.18356,-16.59988,0,0,0.000
247,24500,0.80469,-3.94531,9.04297,0.84509277,-0.41247559,-0.23272705,-0.24798584,-46.53445,-36.72264,-16.46343,0,0,0.000
248,24510,0.80469,-3.94531,9.04297,0.83612061,-0.42181396,-0.24163818,-0.25402832,-47.85215,-38.20065,-16.32996,0,0,0.000
249,24521,1.14844,-4.36719,6.44141,0.82562256,-0.43310547,-0.25115967,-0.26019287,-49.52764,-39.79919,-16.02419,0,0,0.000
250,24531,0.46094,-5.21094,6.28516,0.81591797,-0.44335938,-0.25994873,-0.26489258,-51.15393,-41.22810,-15.56055,0,0,0.000
251,24540,0.69141,-5.28516,6.39844,0.80633545,-0.45324707,-0.26849365,-0.26885986,-52.81771,-42.58805,-14.97141,0,0,0.000
252,24550,0.88281,-4.40625,5.55859,0.79681396,-0.46289062,-0.27722168,-0.27203369,-54.55177,-43.91639,-14.21312,0,0,0.000
253,24562,0.46094,-4.28906,4.17578,0.78808594,-0.47100830,-0.28625488,-0.27410889,-56.16669,-45.18594,-13.32038,0,0,0.000
254,24570,0.38281,-3.67578,4.13281,0.77941895,-0.47741699,-0.29797363,-0.27526855,-57.71531,-46.66398,-12.16235,0,0,0.000
255,24580,0.49609,-2.75781,4.75391,0.77197266,-0.48144531,-0.30963135,-0.27624512,-58.94520,-48.08284,-11.07919,0,0,0.000
256,24590,0.49609,-2.75781,4.75391,0.76470947,-0.48486328,-0.32080078,-0.27783203,-60.09596,-49.47103,-10.08891,0,0,0.000
257,24603,-0.23047,0.88281,2.98828,0.75726318,-0.48791504,-0.33184814,-0.28002930,-61.23126,-50.87910,-9.14491,0,0,0.000
258,24610,-0.46094,1.99219,2.21875,0.74877930,-0.49072266,-0.34326172,-0.28405762,-62.35978,-52.45212,-8.35002,0,0,0.000
259,24620,0.30469,0.49609,2.83594,0.74005127,-0.49273682,-0.35449219,-0.28955078,-63.34280,-54.10120,-7.76518,0,0,0.000
260,24630,1.45703,-1.03516,3.71094,0.73095703,-0.49407959,-0.36602783,-0.29589844,-64.26395,-55.84701,-7.25407,0,0,0.000
261,24641,1.72266,-1.64844,3.37109,0.72259521,-0.49548340,-0.37493896,-0.30285645,-65.02157,-57.35425,-7.04227,0,0,0.000
262,24650,1.95312,-2.10547,2.98828,0.71441650,-0.49743652,-0.38153076,-0.31079102,-65.68653,-58.68791,-7.12875,0,0,0.000
263,24660,3.06641,-3.02734,2.91016,0.70709229,-0.49932861,-0.38568115,-0.31933594,-66.08833,-59.80311,-7.59001,0,0,0.000
264,24670,3.06641,-3.02734,2.91016,0.70129395,-0.50103760,-0.38714600,-0.32745361,-66.20048,-60.59540,-8.35435,0,0,0.000
265,24683,3.48438,-3.75391,3.25781,0.69641113,-0.50305176,-0.38623047,-0.33581543,-66.10140,-61.14211,-9.43806,0,0,0.000
266,24690,3.56250,-4.02344,3.02734,0.69342041,-0.50378418,-0.38287354,-0.34460449,-65.38564,-61.42832,-11.10824,0,0,0.000
267,24700,4.29297,-3.33203,2.56641,0.69299316,-0.50268555,-0.37860107,-0.35168457,-64.21970,-61.44403,-12.91022,0,0,0.000
268,24710,4.33203,-2.75781,2.79688,0.69396973,-0.50085449,-0.37390137,-0.35742188,-62.92841,-61.28061,-14.65113,0,0,0.000
269,24721,5.36328,-3.14062,3.17969,0.69610596,-0.49810791,-0.36846924,-0.36267090,-61.41682,-60.96316,-16.49881,0,0,0.000
270,24730,5.66406,-3.79297,3.52344,0.69866943,-0.49578857,-0.36212158,-0.36737061,-60.02060,-60.48762,-18.24948,0,0,0.000
271,24740,5.74219,-4.32812,4.06250,0.70178223,-0.49365234,-0.35430908,-0.37182617,-58.65597,-59.81633,-20.01402,0,0,0.000
272,24750,5.86328,-4.36719,4.17578,0.70532227,-0.49145508,-0.34594727,-0.37591553,-57.34768,-59.03706,-21.70234,0,0,0.000
273,24761,5.21094,-4.13672,5.17188,0.70989990,-0.48822021,-0.33734131,-0.37939453,-55.92422,-58.14272,-23.35768,0,0,0.000
274,24770,5.93750,-3.44922,5.25000,0.71484375,-0.48352051,-0.33081055,-0.38171387,-54.45381,-57.36718,-24.75881,0,0,0.000
275,24780,6.20703,-4.48047,9.72656,0.72320557,-0.47326660,-0.32513428,-0.38372803,-51.94186,-56.46170,-26.58862,0,0,0.000
276,24790,6.20703,-4.48047,9.72656,0.73162842,-0.46221924,-0.31988525,-0.38568115,-49.41178,-55.54898,-28.35098,0,0,0.000
277,24803,7.08984,-1.53125,5.55469,0.74078369,-0.44995117,-0.31231689,-0.38891602,-46.64699,-54.35994,-30.43249,0,0,0.000
278,24810,7.43359,-5.47656,6.70312,0.74884033,-0.43988037,-0.30383301,-0.39172363,-44.48473,-53.09699,-32.13221,0,0,0.000
279,24820,7.51172,-3.94531,7.16406,0.75720215,-0.43011475,-0.29339600,-0.39440918,-42.52748,-51.59208,-33.72315,0,0,0.000
280,24832,8.27344,-0.84375,7.27734,0.76580811,-0.42016602,-0.28161621,-0.39709473,-40.69143,-49.90916,-35.23538,0,0,0.000
281,24840,8.35547,-2.29688,7.16406,0.77496338,-0.40948486,-0.26873779,-0.39935303,-38.92123,-48.04070,-36.62805,0,0,0.000
282,24850,8.35156,-3.10156,7.73828,0.78521729,-0.39636230,-0.25378418,-0.40234375,-36.90551,-45.85098,-38.19522,0,0,0.000
283,24860,8.50000,-3.71484,8.16016,0.79522705,-0.38244629,-0.23803711,-0.40576172,-34.94146,-43.54958,-39.73371,0,0,0.000
284,24870,8.50000,-3.71484,8.16016,0.80487061,-0.36822510,-0.22143555,-0.40942383,-33.11262,-41.14215,-41.19099,0,0,0.000
285,24883,7.62500,-3.94531,9.42188,0.81488037,-0.35211182,-0.20263672,-0.41339111,-31.23935,-38.41770,-42.67072,0,0,0.000
286,24890,7.08594,-3.29297,9.80469,0.82482910,-0.33502197,-0.18304443,-0.41699219,-29.44953,-35.54773,-44.00661,0,0,0.000
287,24900,6.32031,-3.02734,9.76953,0.83435059,-0.31750488,-0.16198730,-0.42047119,-27.82024,-32.50132,-45.23361,0,0,0.000
288,24911,5.25000,-3.83203,9.72656,0.84246826,-0.30169678,-0.14117432,-0.42340088,-26.55081,-29.56172,-46.24117,0,0,0.000
289,24919,5.13281,-3.94531,10.00000,0.84979248,-0.28662109,-0.12030029,-0.42578125,-25.49211,-26.64807,-47.09242,0,0,0.000
290,24934,5.47656,-4.09766,10.79688,0.85589600,-0.27252197,-0.10119629,-0.42761230,-24.57372,-23.97433,-47.79888,0,0,0.000
291,24942,5.74609,-4.71094,11.30078,0.86224365,-0.25744629,-0.08172607,-0.42846680,-23.64428,-21.19529,-48.36200,0,0,0.000
292,24950,4.90234,-4.21484,11.45703,0.86804199,-0.24261475,-0.06341553,-0.42846680,-22.76534,-18.54267,-48.77744,0,0,0.000
293,24959,4.98047,-4.90234,11.83984,0.87426758,-0.22637939,-0.04406738,-0.42712402,-21.84298,-15.69082,-49.02968,0,0,0.000
294,24969,4.44531,-5.78516,12.60547,0.88031006,-0.21130371,-0.02563477,-0.42395020,-21.06665,-12.96176,-49.01009,0,0,0.000
295,24980,2.79688,-6.89453,12.94922,0.88659668,-0.19653320,-0.00628662,-0.41870117,-20.40426,-10.12054,-48.73271,0,0,0.000
296,24995,1.30078,-7.16406,13.94531,0.89227295,-0.18383789,0.01239014,-0.41223145,-19.94639,-7.43793,-48.28431,0,0,0.000
297,25000,1.30078,-7.16406,13.94531,0.89752197,-0.17211914,0.03240967,-0.40466309,-19.65215,-4.65329,-47.73172,0,0,0.000
298,25009,1.03516,-8.08203,14.67188,0.90161133,-0.16174316,0.05102539,-0.39788818,-19.42020,-2.10334,-47.26454,0,0,0.000
299,25020,0.57422,-8.81250,15.28516,0.90466309,-0.15185547,0.06817627,-0.39227295,-19.16235,0.24153,-46.92506,0,0,0.000
300,25031,-0.49609,-11.41406,17.35156,0.90692139,-0.14196777,0.08435059,-0.38751221,-18.85645,2.46291,-46.68144,0,0,0.000
301,25039,-0.69141,-11.41406,18.31641,0.90887451,-0.13098145,0.10253906,-0.38244629,-18.52444,4.94529,-46.44881,0,0,0.000
302,25049,-1.30078,-11.45312,18.84375,0.91009521,-0.12200928,0.12005615,-0.37744141,-18.37449,7.26265,-46.22641,0,0,0.000
303,25059,-1.18750,-11.33984,19.00000,0.91052246,-0.11505127,0.13897705,-0.37207031,-18.50589,9.64032,-46.02733,0,0,0.000
304,25074,-0.30469,-10.49609,18.88672,0.90960693,-0.11010742,0.15753174,-0.36828613,-18.85982,11.85820,-46.06091,0,0,0.000
305,25082,0.34375,-9.38672,18.27734,0.90783691,-0.10626221,0.17724609,-0.36480713,-19.41097,14.14050,-46.21514,0,0,0.000
306,25089,0.11328,-7.92969,18.16016,0.90490723,-0.10369873,0.19934082,-0.36138916,-20.25603,16.60866,-46.52728,0,0,0.000
307,25099,-0.46094,-7.01172,17.35156,0.90130615,-0.10296631,0.21984863,-0.35882568,-21.26831,18.80775,-46.97901,0,0,0.000
308,25110,-2.26172,-6.97266,15.44141,0.89617920,-0.10375977,0.24230957,-0.35687256,-22.62926,21.11595,-47.69793,0,0,0.000
309,25119,-3.44922,-7.81641,14.71484,0.89086914,-0.10607910,0.26226807,-0.35546875,-24.08438,23.07032,-48.49127,0,0,0.000
310,25134,-3.52344,-8.16016,13.75391,0.88494873,-0.11102295,0.28186035,-0.35363770,-25.86697,24.85699,-49.35927,0,0,0.000
311,25139,-3.52344,-8.16016,13.75391,0.87933350,-0.11895752,0.29998779,-0.35015869,-27.90636,26.37719,-50.09022,0,0,0.000
312,25151,-1.87891,-6.20703,11.68359,0.87341309,-0.12744141,0.31628418,-0.34765625,-29.96940,27.63812,-50.94309,0,0,0.000
313,25160,-1.22656,-5.70703,11.21875,0.86749268,-0.13690186,0.33166504,-0.34454346,-32.11623,28.75713,-51.76365,0,0,0.000
314,25169,-1.10938,-4.75000,10.99609,0.86157227,-0.14776611,0.34667969,-0.34008789,-34.41132,29.79367,-52.49952,0,0,0.000
315,25179,-1.03516,-3.56250,9.96094,0.85589600,-0.15936279,0.36041260,-0.33496094,-36.71785,30.67482,-53.14788,0,0,0.000
316,25194,0.72656,-3.60156,8.92578,0.85009766,-0.17224121,0.37316895,-0.32922363,-39.12373,31.40342,-53.74939,0,0,0.000
317,25199,0.72656,-3.60156,8.92578,0.84393311,-0.18756104,0.38690186,-0.32080078,-41.86529,32.18770,-54.22188,0,0,0.000
318,25208,1.83984,-3.71484,6.85156,0.83697510,-0.20129395,0.40167236,-0.31237793,-44.59627,33.13666,-54.84562,0,0,0.000
319,25219,1.26562,-3.75391,6.12891,0.82977295,-0.21459961,0.41815186,-0.30096436,-47.43755,34.38596,-55.35542,0,0,0.000
320,25229,0.49609,-4.59766,5.32422,0.82269287,-0.22601318,0.43511963,-0.28765869,-50.15907,35.86807,-55.77072,0,0,0.000
321,25239,0.57422,-5.47656,5.63672,0.81671143,-0.23419189,0.45001221,-0.27508545,-52.39563,37.31427,-56.09370,0,0,0.000
322,25252,0.69141,-5.85938,5.74609,0.81060791,-0.24090576,0.46545410,-0.26129150,-54.58451,38.95296,-56.41500,0,0,0.000
323,25260,0.72656,-5.98047,5.44141,0.80383301,-0.24688721,0.48229980,-0.24548340,-56.91676,40.85745,-56.79169,0,0,0.000
324,25271,2.03125,-3.98438,4.55469,0.79675293,-0.25097656,0.50006104,-0.22827148,-59.24231,43.02260,-57.23621,0,0,0.000
325,25279,2.10547,-2.60547,4.40625,0.78894043,-0.25244141,0.51910400,-0.21057129,-61.60044,45.46294,-57.93365,0,0,0.000
326,25290,2.10547,-2.60547,4.40625,0.77978516,-0.25347900,0.53851318,-0.19415283,-64.25217,47.85215,-59.09880,0,0,0.000
327,25301,1.83984,0.99609,3.82812,0.76837158,-0.25592041,0.55871582,-0.17864990,-67.57762,50.10186,-60.91298,0,0,0.000
328,25311,-0.30469,0.95703,-1.10938,0.75634766,-0.25927734,0.57720947,-0.16589355,-71.15841,51.91853,-63.14708,0,0,0.000
329,25319,-0.57422,1.07422,-2.03516,0.74499512,-0.26342773,0.59259033,-0.15631104,-74.62292,53.18684,-65.46573,0,0,0.000
330,25330,-0.57422,1.07422,-2.03516,0.73516846,-0.26885986,0.60406494,-0.14959717,-77.69305,53.87296,-67.51517,0,0,0.000
331,25343,-1.10938,-0.65234,-2.52734,0.72631836,-0.27539062,0.61297607,-0.14465332,-80.47462,54.16679,-69.32392,0,0,0.000
332,25350,-0.88281,-1.10938,-2.03125,0.71917725,-0.28149414,0.61926270,-0.14154053,-82.68053,54.19904,-70.74168,0,0,0.000
333,25358,-0.76562,-1.22656,-1.64844,0.71295166,-0.28759766,0.62408447,-0.13946533,-84.56722,54.06754,-71.92301,0,0,0.000
334,25369,-0.72656,-0.65234,-1.26953,0.70806885,-0.29309082,0.62738037,-0.13842773,-86.01492,53.83174,-72.80254,0,0,0.000
335,25380,-0.91797,0.03906,-1.65234,0.70410156,-0.29888916,0.62921143,-0.13793945,-87.15486,53.47313,-73.38865,0,0,0.000
336,25388,-1.53125,0.00000,-2.21875,0.70086670,-0.30535889,0.62969971,-0.13781738,-88.05387,52.98946,-73.70034,0,0,0.000
337,25399,-1.33984,-0.11328,-2.67969,0.69879150,-0.31213379,0.62866211,-0.13818359,-88.61378,52.40155,-73.68272,0,0,0.000
338,25409,-2.29688,0.42188,-2.41406,0.69812012,-0.31811523,0.62603760,-0.13970947,-88.72581,51.73945,-73.37914,0,0,0.000
339,25420,-2.87109,-0.38281,-2.75781,0.69903564,-0.32269287,0.62207031,-0.14227295,-88.37774,51.06705,-72.82449,0,0,0.000
340,25428,-3.26172,-0.69141,-2.71875,0.70208740,-0.32556152,0.61621094,-0.14617920,-87.43147,50.36163,-71.93405,0,0,0.000
341,25438,-3.56250,-0.65234,-2.75781,0.70745850,-0.32623291,0.60839844,-0.15136719,-85.85206,49.64809,-70.71256,0,0,0.000
342,25449,-3.56250,-0.65234,-2.75781,0.71508789,-0.32495117,0.59851074,-0.15747070,-83.68079,48.90912,-69.14906,0,0,0.000
343,25462,-2.83984,-0.07812,-1.18750,0.72546387,-0.32135010,0.58587646,-0.16503906,-80.78476,48.06937,-67.18966,0,0,0.000
344,25469,-2.87109,-0.57422,-0.07812,0.73883057,-0.31457520,0.57012939,-0.17340088,-77.08460,47.17254,-64.77322,0,0,0.000
345,25478,-2.75781,-1.49219,1.33984,0.75305176,-0.30670166,0.55267334,-0.18273926,-73.15895,46.07880,-62.31241,0,0,0.000
346,25488,-2.91016,-2.33594,2.98438,0.76818848,-0.29821777,0.53259277,-0.19329834,-69.00188,44.66226,-59.77904,0,0,0.000
347,25500,-2.10547,-4.09766,5.28125,0.78210449,-0.29119873,0.51208496,-0.20312500,-65.24801,43.05699,-57.46169,0,0,0.000
348,25513,-1.99219,-4.86328,6.01562,0.79602051,-0.28552246,0.48937988,-0.21295166,-61.63325,41.10945,-55.17054,0,0,0.000
349,25523,-2.07031,-5.36328,6.62891,0.80859375,-0.28112793,0.46673584,-0.22210693,-58.46061,39.04269,-53.16121,0,0,0.000
350,25528,-2.07031,-5.36328,6.62891,0.82037354,-0.27722168,0.44378662,-0.23077393,-55.55396,36.88063,-51.34554,0,0,0.000
351,25538,-1.30078,-4.98047,7.73438,0.83062744,-0.27227783,0.42224121,-0.24017334,-52.91558,34.79453,-49.97984,0,0,0.000
352,25548,-0.84375,-4.59766,8.53906,0.84051514,-0.26513672,0.40008545,-0.25122070,-50.17998,32.64080,-48.89464,0,0,0.000
353,25558,-1.45703,-5.21094,9.26562,0.84863281,-0.25653076,0.38140869,-0.26171875,-47.72233,30.87035,-48.20565,0,0,0.000
354,25568,-1.45703,-5.21094,9.26562,0.85620117,-0.24627686,0.36358643,-0.27215576,-45.24738,29.24576,-47.67817,0,0,0.000
355,25581,-3.75391,-6.85547,11.60547,0.86364746,-0.23522949,0.34503174,-0.28234863,-42.71014,27.59016,-47.17511,0,0,0.000
356,25588,-3.86719,-7.39453,12.37891,0.87115479,-0.22406006,0.32458496,-0.29241943,-40.10665,25.75336,-46.65063,0,0,0.000
357,25598,-4.02344,-7.92969,12.98828,0.87707520,-0.21569824,0.30645752,-0.30053711,-38.03540,24.07371,-46.23561,0,0,0.000
358,25608,-3.71484,-8.65625,13.25391,0.88226318,-0.20898438,0.28808594,-0.30810547,-36.19078,22.30658,-45.87284,0,0,0.000
359,25619,-2.41406,-9.46094,13.17188,0.88671875,-0.20373535,0.26989746,-0.31530762,-34.57000,20.49668,-45.58990,0,0,0.000
360,25627,-2.52734,-9.19531,12.72266,0.88995361,-0.19995117,0.25415039,-0.32165527,-33.29309,18.88783,-45.43711,0,0,0.000
361,25638,-2.14453,-8.19922,12.52734,0.89282227,-0.19665527,0.23760986,-0.32818604,-32.05882,17.17054,-45.33236,0,0,0.000
362,25648,-2.14453,-8.19922,12.52734,0.89489746,-0.19384766,0.22229004,-0.33496094,-30.97570,15.54426,-45.37365,0,0,0.000
363,25661,-0.99609,-5.28516,12.06250,0.89636230,-0.19036865,0.20642090,-0.34301758,-29.82633,13.85478,-45.58811,0,0,0.000
364,25668,-0.88281,-4.40625,11.68359,0.89758301,-0.18524170,0.18896484,-0.35253906,-28.44222,12.04158,-45.94857,0,0,0.000
365,25678,-1.37891,-4.09766,12.14062,0.89849854,-0.17962646,0.17285156,-0.36126709,-27.07803,10.41842,-46.32329,0,0,0.000
366,25688,-1.80078,-4.17578,12.72266,0.89929199,-0.17309570,0.15533447,-0.37042236,-25.55316,8.69303,-46.74883,0,0,0.000
367,25698,-1.83984,-5.97656,13.37109,0.89990234,-0.16503906,0.13537598,-0.38031006,-23.75445,6.78335,-47.24731,0,0,0.000
368,25713,-1.57031,-6.08984,14.13672,0.90032959,-0.15698242,0.11749268,-0.38848877,-22.05424,5.14034,-47.68238,0,0,0.000
369,25718,-1.57031,-6.08984,14.13672,0.90075684,-0.14715576,0.09625244,-0.39709473,-20.00513,3.24080,-48.15189,0,0,0.000
370,25730,-1.10938,-7.04688,14.71094,0.90093994,-0.13739014,0.07312012,-0.40502930,-17.87054,1.17237,-48.59818,0,0,0.000
371,25738,-0.91797,-6.82031,14.94141,0.90081787,-0.12951660,0.05072021,-0.41137695,-15.96736,-0.86979,-48.96757,0,0,0.000
372,25748,-0.26953,-5.97656,14.89844,0.90002441,-0.12341309,0.02514648,-0.41723633,-14.09565,-3.30897,-49.33410,0,0,0.000
